,age,all star,birth date,death date,death year,experience,first year,games,last year,link,name,position
5514,88,0,5/22/1920,2/15/2009,2009,3,1947,24,1949,/players/D/DossNo20.htm,Noble Doss,HB
5515,38,0,1/12/1971,1/21/2009,2009,10,1992,139,2001,/players/D/DronSh20.htm,Shane Dronett,DT-DE
5516,84,0,9/24/1924,3/24/2009,2009,1,1947,10,1947,/players/D/DukePa20.htm,Paul Duke,C-LB
5517,88,0,7/19/1920,5/19/2009,2009,4,1940,41,1946,/players/E/EdwaMo20.htm,Monk Edwards,G-C-T
5518,84,0,5/13/1925,6/1/2009,2009,1,1947,7,1947,/players/E/EsseCl20.htm,Clarence Esser,E
5519,79,0,5/20/1930,8/29/2009,2009,2,1961,28,1962,/players/E/EtchSa00.htm,Sam Etcheverry,QB
5520,71,0,2/28/1938,12/2/2009,2009,,,,,/coaches/FaziFo0.htm,Foge Fazio,Coach
5521,88,0,2/23/1921,8/31/2009,2009,2,1946,12,1947,/players/F/FichLe20.htm,Leon Fichman,T
5522,68,0,4/26/1940,1/26/2009,2009,1,1964,4,1964,/players/F/FowlJe20.htm,Jerry Fowler,T
5523,91,0,4/26/1918,9/5/2009,2009,3,1940,21,1944,/players/F/FursTo20.htm,Tony Furst,T
5524,73,3,7/17/1935,1/30/2009,2009,10,1957,134,1967,/players/G/GordJo00.htm,John Gordy,G-T
5525,93,0,10/28/1915,2/27/2009,2009,1,1941,11,1941,/players/G/GrahLy20.htm,Lyle Graham,C
5526,85,0,6/11/1923,1/8/2009,2009,5,1945,42,1949,/players/H/HardRo20.htm,Roger Harding,C-LB
5527,26,0,5/17/1983,12/17/2009,2009,5,2005,55,2009,/players/H/HenrCh00.htm,Chris Henry,WR
5528,75,0,3/10/1933,1/22/2009,2009,7,1956,85,1962,/players/H/HercBi20.htm,Bill Herchman,DT
5529,72,0,6/4/1936,1/10/2009,2009,1,1960,8,1960,/players/H/HernDo20.htm,Don Herndon,HB
5530,83,2,8/19/1925,2/5/2009,2009,5,1950,60,1954,/players/H/HughGe01.htm,George Hughes,T-G
5531,76,1,4/24/1933,12/25/2009,2009,11,1954,119,1965,/players/H/HuntAr00.htm,Art Hunter,C-T
5532,73,0,1/10/1936,10/12/2009,2009,2,1960,21,1961,/players/J/JackBo22.htm,Bobby Jackson,DB
5533,69,2,9/6/1940,11/21/2009,2009,9,1963,114,1971,/players/J/JaniTo00.htm,Tom Janik,DB
5534,68,0,5/26/1941,7/28/2009,2009,,,,,/coaches/JohnJi1.htm,Jim Johnson,Coach
5535,82,0,9/15/1926,2/15/2009,2009,1,1948,11,1948,/players/J/JohnJo20.htm,Joe Johnson,E
5536,65,0,6/17/1944,9/17/2009,2009,10,1966,75,1976,/players/J/JohnRa00.htm,Randy Johnson,QB
5537,57,0,4/16/1952,7/9/2009,2009,1,1975,7,1975,/players/J/JoneJ.00.htm,J.J. Jones,QB
5538,55,0,11/12/1954,12/25/2009,2009,9,1977,125,1985,/players/K/KaneRi00.htm,Rick Kane,RB
5539,50,0,2/24/1958,2/7/2009,2009,8,1981,91,1988,/players/K/KaufMe20.htm,Mel Kaufman,LB
5540,73,7,7/13/1935,5/2/2009,2009,10,1957,122,1969,/players/K/KempJa00.htm,Jack Kemp,QB
5541,71,0,2/26/1938,11/16/2009,2009,4,1960,44,1963,/players/K/KirkKe20.htm,Ken Kirk,LB
5542,52,0,7/30/1956,3/14/2009,2009,4,1979,25,1983,/players/K/KomlJe00.htm,Jeff Komlo,QB
5543,65,0,11/5/1943,9/17/2009,2009,12,1966,142,1977,/players/K/KowaBo20.htm,Bob Kowalkowski,G
5544,89,0,10/21/1919,10/18/2009,2009,2,1946,26,1947,/players/L/LahePa20.htm,Pat Lahey,E-DE
5545,88,0,12/22/1920,9/28/2009,2009,1,1947,8,1947,/players/L/LaurFr20.htm,Francis Laurinaitis,LB
5546,85,3,2/23/1923,1/20/2009,2009,11,1946,123,1956,/players/L/LaveDa00.htm,Dante Lavelli,E-DE
5547,93,0,10/16/1916,11/18/2009,2009,2,1939,15,1942,/players/L/LazeBi20.htm,Bill Lazetich,WB-DB
5548,80,0,2/19/1929,5/19/2009,2009,1,1951,9,1951,/players/L/LeaxPa20.htm,Paul Lea,DT-T
5549,63,0,8/26/1945,4/25/2009,2009,2,1968,6,1969,/players/L/LeexBo21.htm,Bobby Lee,WR
5550,64,0,3/11/1945,11/18/2009,2009,2,1970,21,1971,/players/L/LensGr20.htm,Greg Lens,DT
5551,72,0,1/26/1937,5/17/2009,2009,1,1961,5,1961,/players/L/LetnCo20.htm,Cotton Letner,LB
5552,63,0,3/12/1945,1/5/2009,2009,3,1968,38,1970,/players/L/LiviDa20.htm,Dale Livingston,K
5553,92,0,3/11/1917,3/30/2009,2009,1,1941,9,1941,/players/L/LokaJo20.htm,Joe Lokanc,G
5554,75,0,5/6/1934,5/23/2009,2009,1,1957,12,1957,/players/L/LuncDa20.htm,Dave Lunceford,T-DT
5555,68,0,1/15/1941,11/9/2009,2009,5,1965,66,1969,/players/M/MackEa20.htm,Earsell Mackbee,DB
5556,26,0,4/7/1983,9/5/2009,2009,2,2006,11,2007,/players/M/MaheJe20.htm,Jesse Mahelona,DT
5557,79,0,12/17/1929,1/10/2009,2009,9,1953,85,1961,/players/M/MainGi20.htm,Gil Mains,DT-DE
5558,67,0,9/12/1941,7/16/2009,2009,4,1965,48,1968,/players/M/MarsBu20.htm,Bud Marshall,DT-DE
5559,90,1,3/13/1918,3/4/2009,2009,8,1940,75,1950,/players/M/McAfGe20.htm,George McAfee,HB-DB
5560,77,0,11/16/1931,10/2/2009,2009,1,1954,6,1954,/players/M/McMiCh20.htm,Chuck McMillan,DB
5561,36,3,2/14/1973,7/4/2009,2009,13,1995,161,2007,/players/M/McNaSt00.htm,Steve McNair,QB
5562,72,0,1/15/1937,3/17/2009,2009,9,1959,107,1967,/players/M/MemmDa20.htm,Dale Memmelaar,G-T
5563,89,0,3/1/1920,10/8/2009,2009,1,1945,6,1945,/players/M/MesaDi20.htm,Dick Mesak,T
5564,50,0,6/23/1959,9/20/2009,2009,4,1982,51,1985,/players/M/MoorBo00.htm,Booker Moore,RB
5565,61,0,7/2/1948,7/8/2009,2009,6,1972,72,1977,/players/M/MunsNe20.htm,Nelson Munsey,DB
5566,75,0,5/30/1933,1/6/2009,2009,5,1955,54,1961,/players/N/NixxDo20.htm,Doyle Nix,DB
5567,42,0,1/27/1967,9/26/2009,2009,5,1990,59,1995,/players/O/OgleAl20.htm,Alfred Oglesby,NT-DE-DT
5568,82,0,3/6/1927,6/6/2009,2009,1,1950,9,1950,/players/O/OwenJi20.htm,Jim Owens,E-DE
5569,86,0,8/27/1922,2/22/2009,2009,8,1946,96,1953,/players/P/PalmDe20.htm,Derrell Palmer,DT-T
5570,73,0,5/18/1935,4/18/2009,2009,1,1961,14,1961,/players/P/PapaNi00.htm,Nick Papac,QB
5571,61,0,1/1/1948,7/22/2009,2009,5,1971,60,1975,/players/P/ParkBi00.htm,Billy Parks,WR
5572,83,0,8/23/1926,12/8/2009,2009,1,1948,3,1948,/players/P/ParkHo20.htm,Howie Parker,BB
5573,91,0,2/13/1917,1/12/2009,2009,1,1941,7,1941,/players/P/PeacLa20.htm,Larry Peace,HB
5574,87,0,4/18/1922,6/27/2009,2009,3,1947,22,1949,/players/P/PoolOl20.htm,Ollie Poole,DE-E
5575,89,0,7/1/1920,7/2/2009,2009,4,1946,25,1949,/players/P/ProcDe20.htm,Dewey Proctor,FB-LB
5576,59,0,7/12/1949,3/4/2009,2009,11,1972,148,1982,/players/P/PureDa20.htm,Dave Pureifory,DE-DT
5577,88,0,7/18/1921,8/25/2009,2009,7,1947,74,1953,/players/R/RamsRa20.htm,Ray Ramsey,B
5578,66,0,2/23/1943,9/1/2009,2009,1,1965,8,1965,/players/R/ReedRo20.htm,Robert Reed,G
5579,91,0,6/18/1917,1/17/2009,2009,1,1942,11,1942,/players/R/RobeBo21.htm,Bobby Robertson,C-HB-DB
5580,86,1,1/20/1923,7/6/2009,2009,4,1947,44,1950,/players/R/RobeEu00.htm,Gene Roberts,HB-FB
5581,85,0,5/27/1924,9/16/2009,2009,5,1950,38,1954,/players/R/RomaSt00.htm,Steve Romanik,QB
5582,73,0,12/6/1935,4/27/2009,2009,12,1957,143,1968,/players/R/RubkKa20.htm,Karl Rubke,LB-C-DT-DE
5583,87,0,10/13/1921,3/29/2009,2009,4,1946,54,1949,/players/S/SabaLo20.htm,Lou Saban,C-B/Coach
5584,39,0,11/28/1969,6/7/2009,2009,7,1991,92,1997,/players/S/SagaPi20.htm,Pio Sagapolutele,DT-DE
5585,91,0,1/27/1918,2/10/2009,2009,1,1939,4,1939,/players/S/ScheNa20.htm,Nate Schenker,T
5586,86,0,4/3/1923,7/13/2009,2009,1,1948,9,1948,/players/S/SchnDo20.htm,Don Schneider,HB
5587,83,0,1/24/1926,2/24/2009,2009,3,1949,36,1951,/players/S/SchrBi21.htm,Bill Schroll,LB-FB
5588,49,0,1/23/1959,1/9/2009,2009,1,1982,3,1982,/players/S/ScogEr20.htm,Eric Scoggins,LB
5589,75,0,7/11/1933,6/23/2009,2009,1,1956,12,1956,/players/S/ShepCh20.htm,Charlie Shepard,HB-DB
5590,84,3,10/31/1925,11/28/2009,2009,6,1948,67,1953,/players/S/ShipJe00.htm,Jerry Shipkey,LB-FB-DB
5591,92,2,12/7/1916,7/2/2009,2009,6,1939,56,1944,/players/S/ShugCl20.htm,Clyde Shugart,G-T
5592,98,0,11/24/1910,7/27/2009,2009,2,1935,22,1936,/players/S/SiemLa20.htm,Larry Siemering,C
5593,66,0,10/7/1942,1/6/2009,2009,1,1966,1,1966,/players/S/SmitAl21.htm,Allen Smith,HB
5594,82,0,10/23/1926,9/6/2009,2009,1,1948,12,1948,/players/S/SmitBi21.htm,Bill Smith,T
5595,29,0,10/2/1979,3/1/2009,2009,7,2002,62,2008,/players/S/SmitCo20.htm,Corey Smith,DE
5596,67,0,12/30/1941,5/17/2009,2009,10,1963,126,1972,/players/S/SnidRo20.htm,Ron Snidow,DE-DT
5597,73,0,4/1/1936,6/26/2009,2009,2,1960,17,1961,/players/S/SoltBo20.htm,Bob Soltis,DB
5598,43,1,2/23/1966,9/1/2009,2009,6,1988,88,1993,/players/S/StepJo00.htm,John Stephens,RB
5599,63,0,3/8/1945,2/5/2009,2009,3,1971,40,1974,/players/T/TannJo21.htm,John Tanner,LB
5600,91,1,10/17/1917,7/5/2009,2009,5,1940,60,1947,/players/T/TitcBo20.htm,Bob Titchenal,E-C-LB-DE
5601,47,0,2/7/1962,5/31/2009,2009,1,1987,1,1987,/players/T/TollSt20.htm,Stuart Tolle,NT
5602,64,0,5/28/1945,12/20/2009,2009,4,1969,51,1972,/players/T/TurnCl00.htm,Clem Turner,RB
5603,46,0,5/16/1963,8/24/2009,2009,7,1986,101,1992,/players/T/TurnT.20.htm,T.J. Turner,DE-NT
5604,64,0,4/8/1945,8/24/2009,2009,1,1968,8,1968,/players/U/UrbaJi20.htm,Jim Urbanek,DT
5605,57,5,4/5/1951,2/17/2009,2009,14,1973,184,1986,/players/V/VanPBr01.htm,Brad Van Pelt,LB
5606,87,0,12/26/1921,9/5/2009,2009,,,,,/coaches/WallCh0.htm,Charlie Waller,Coach
5607,73,0,7/11/1935,3/1/2009,2009,1,1961,6,1961,/players/W/WalsEd20.htm,Ed Walsh,T
5608,64,0,5/8/1945,8/15/2009,2009,1,1969,3,1969,/players/W/WatsEd20.htm,Ed Watson,LB
5609,69,0,6/28/1940,7/7/2009,2009,6,1965,83,1970,/players/W/WillMa26.htm,Maxie Williams,G-T
5610,81,6,2/3/1927,1/27/2009,2009,10,1951,103,1960,/players/W/WilsBi00.htm,Billy Wilson,E-FL
5611,67,0,4/14/1941,2/2/2009,2009,4,1965,46,1968,/players/W/WilsJi21.htm,Jim Wilson,G-T
5612,54,0,11/1/1954,5/29/2009,2009,3,1979,36,1981,/players/W/WoodMi20.htm,Mike Woods,LB
5613,69,0,3/27/1939,2/26/2009,2009,1,1964,10,1964,/players/W/WrigJi21.htm,Jim Wright,DB
5614,88,0,11/11/1921,12/18/2009,2009,6,1947,64,1952,/players/Z/ZillJa20.htm,Jack Zilly,DE-E
5615,93,0,4/15/1916,10/3/2009,2009,1,1941,4,1941,/players/Z/ZoppFr20.htm,Frank Zoppetti,TB
5616,26,0,6/8/1983,1/17/2010,2010,3,2007,47,2009,/players/A/AdamGa99.htm,Gaines Adams,DE
5617,39,0,8/2/1970,3/24/2010,2010,9,1992,123,2001,/players/A/AlexEl20.htm,Elijah Alexander,LB
5618,88,0,9/12/1921,5/8/2010,2010,6,1946,75,1951,/players/A/AlfoBr01.htm,Bruce Alford,E-DB
5619,76,0,6/4/1933,3/3/2010,2010,4,1955,48,1958,/players/A/AlleJo20.htm,Johnny Allen,C-LB
5620,43,1,3/17/1967,8/20/2010,2010,6,1990,81,1995,/players/B/BailJo00.htm,Johnny Bailey,RB
5621,89,0,4/9/1921,10/23/2010,2010,10,1942,108,1953,/players/B/BanoVi20.htm,Vince Banonis,C-T-LB
5622,97,0,2/25/1913,8/3/2010,2010,1,1936,8,1936,/players/B/BassRe20.htm,Reds Bassman,HB
5623,78,0,3/11/1932,12/26/2010,2010,1,1954,2,1954,/players/B/BaueJo20.htm,John Bauer,T
5624,87,0,1/18/1923,2/2/2010,2010,1,1948,11,1948,/players/B/BaxtLl20.htm,Lloyd Baxter,C
5625,50,0,6/20/1960,7/15/2010,2010,1,1983,10,1983,/players/B/BelkRo20.htm,Rocky Belk,WR
5626,83,4,9/17/1927,9/27/2010,2010,26,1949,340,1975,/players/B/BlanGe00.htm,George Blanda,QB
5627,63,0,2/13/1947,10/1/2010,2010,4,1969,16,1972,/players/B/BradDa22.htm,Dave Bradley,G
5628,55,0,12/4/1954,3/1/2010,2010,7,1978,92,1984,/players/B/BrooPe20.htm,Perry Brooks,DT
5629,78,2,12/16/1931,1/29/2010,2010,7,1953,76,1961,/players/B/BrooTo00.htm,Tom Brookshier,DB
5630,82,0,6/9/1928,11/28/2010,2010,1,1954,9,1954,/players/B/BrosAl20.htm,Al Brosky,DB
5631,45,0,7/11/1964,6/19/2010,2010,1,1987,2,1987,/players/B/BrowTo23.htm,Tony Brown,T
5632,53,0,5/6/1956,4/18/2010,2010,3,1978,35,1980,/players/B/BullLo20.htm,Louis Bullard,T
5633,63,0,8/31/1946,7/23/2010,2010,1,1968,14,1968,/players/B/ByrdDe20.htm,Dennis Byrd,DE
5634,71,0,9/16/1939,12/2/2010,2010,1,1961,4,1961,/players/C/CadwJo20.htm,John Cadwell,G
5635,78,0,1/12/1932,11/14/2010,2010,10,1953,123,1963,/players/C/CarpLe00.htm,Lew Carpenter,HB-FB/Coach
5636,73,0,5/11/1936,1/22/2010,2010,2,1959,11,1960,/players/C/ChurDo20.htm,Don Churchwell,DT-T
5637,85,0,1/1/1925,6/19/2010,2010,4,1950,33,1953,/players/C/ClouJa20.htm,Jack Cloud,LB-FB
5638,85,0,4/13/1924,1/19/2010,2010,1,1949,11,1949,/players/C/CochLe20.htm,Leon Cochran,FB
5639,86,0,6/28/1924,11/1/2010,2010,1,1948,1,1948,/players/C/CoopJi20.htm,Jim Cooper,C-LB
5640,65,0,3/5/1945,6/4/2010,2010,8,1967,81,1974,/players/C/CopeJi21.htm,Jim Copeland,C-G
5641,85,0,10/17/1924,7/1/2010,2010,,,,,/coaches/CoryDo0.htm,Don Coryell,Coach
5642,36,0,2/23/1974,7/17/2010,2010,2,1997,27,1998,/players/C/CottKe00.htm,Kenyon Cotton,RB
5643,73,0,11/6/1937,12/3/2010,2010,4,1960,47,1963,/players/C/CverAn20.htm,Andy Cvercko,G
5644,83,0,5/3/1927,6/12/2010,2010,1,1948,12,1948,/players/D/DaviBo23.htm,Bob Davis,T
5645,67,1,7/3/1943,8/18/2010,2010,8,1965,103,1972,/players/D/DeLoSt00.htm,Steve DeLong,DE-DT
5646,84,4,8/29/1926,9/22/2010,2010,6,1949,71,1954,/players/D/DollDo00.htm,Don Doll,DB
5647,88,3,12/24/1921,2/4/2010,2010,9,1942,90,1953,/players/D/DudlBi00.htm,Bill Dudley,HB-TB-QB
5648,51,0,10/11/1958,4/30/2010,2010,1,1982,8,1982,/players/D/DurhSt20.htm,Steve Durham,DE
5649,63,0,3/16/1946,3/7/2010,2010,3,1968,27,1971,/players/D/DyerKe20.htm,Ken Dyer,DB-WR
5650,87,2,5/9/1922,2/6/2010,2010,5,1949,60,1953,/players/E/EcklBr00.htm,Brad Ecklund,C-LB
5651,66,3,10/26/1944,11/11/2010,2010,7,1967,85,1973,/players/E/ElliJo00.htm,John Elliott,DT-DE
5652,88,0,12/4/1921,11/18/2010,2010,2,1948,15,1949,/players/E/EricBi20.htm,Bill Erickson,G
5653,88,0,7/8/1921,4/1/2010,2010,2,1947,5,1948,/players/F/FairAr20.htm,Art Faircloth,B
5654,84,0,10/6/1925,7/28/2010,2010,1,1947,10,1947,/players/F/FeniBo20.htm,Bob Fenimore,HB
5655,82,0,8/13/1927,5/7/2010,2010,1,1953,1,1953,/players/F/FlowDi20.htm,Dick Flowers,QB
5656,75,0,9/14/1934,4/14/2010,2010,2,1960,27,1961,/players/F/FlynDo20.htm,Don Flynn,DB-K
5657,45,0,1/1/1965,7/27/2010,2010,9,1988,141,1996,/players/G/GalbHa20.htm,Harry Galbreath,G
5658,71,0,8/4/1938,3/13/2010,2010,1,1969,7,1969,/players/G/GavrMo20.htm,Momcilo Gavric,K
5659,92,0,5/2/1917,1/16/2010,2010,1,1944,9,1944,/players/G/GaziFr20.htm,Frank Gaziano,G
5660,90,0,4/21/1920,11/4/2010,2010,7,1944,78,1950,/players/G/GreeJo21.htm,John Greene,E-G-B
5661,69,0,1/26/1941,4/27/2010,2010,5,1963,70,1967,/players/G/GrosGe20.htm,George Gross,DT
5662,74,0,3/20/1936,11/25/2010,2010,4,1958,44,1961,/players/G/GuyxBu20.htm,Buzz Guy,G-T-DT
5663,37,0,9/4/1972,5/14/2010,2010,9,1996,115,2004,/players/H/HandNo20.htm,Norman Hand,DT
5664,83,0,3/5/1927,9/26/2010,2010,1,1949,12,1949,/players/H/HeatSt20.htm,Stan Heath,QB
5665,66,0,10/6/1944,12/28/2010,2010,7,1966,79,1972,/players/H/HeroFr20.htm,Fred Heron,DT-DE
5666,57,0,1/26/1953,12/29/2010,2010,2,1975,20,1976,/players/H/HillBa20.htm,Barry Hill,DB
5667,88,1,7/25/1922,12/11/2010,2010,6,1947,63,1952,/players/H/HoerDi00.htm,Dick Hoerner,FB
5668,53,0,11/3/1956,7/9/2010,2010,6,1979,78,1984,/players/H/HuntDa20.htm,Daryl Hunt,LB
5669,56,0,3/8/1954,8/2/2010,2010,7,1976,86,1982,/players/H/HuntJa22.htm,James Hunter,DB
5670,71,0,2/8/1939,11/13/2010,2010,14,1960,194,1974,/players/I/ImanKe20.htm,Ken Iman,C
5671,88,0,10/26/1921,3/14/2010,2010,2,1950,24,1951,/players/J/JackBo20.htm,Bob Jackson,FB
5672,61,0,11/13/1948,7/21/2010,2010,3,1972,21,1974,/players/J/JackRa00.htm,Randy Jackson,RB
5673,82,0,6/5/1927,4/17/2010,2010,2,1950,24,1951,/players/J/JaszFl20.htm,Floyd Jaszewski,T
5674,88,0,12/6/1921,4/4/2010,2010,1,1947,14,1947,/players/J/JeffEd20.htm,Ed Jeffers,G
5675,69,0,7/15/1941,9/6/2010,2010,3,1963,42,1965,/players/J/JencBo20.htm,Bob Jencks,TE-K
5676,57,4,8/31/1952,8/4/2010,2010,11,1975,157,1985,/players/J/JohnGa00.htm,Gary Johnson,DT-DE-NT
5677,78,7,11/24/1931,5/21/2010,2010,13,1954,157,1966,/players/J/JoneSt01.htm,Stan Jones,G-DT-T
5678,66,0,9/9/1943,6/3/2010,2010,1,1968,1,1968,/players/K/KeelRe20.htm,Rex Keeling,P
5679,90,0,8/26/1919,3/20/2010,2010,3,1943,16,1945,/players/K/KeenBo20.htm,Bob Keene,B
5680,89,0,6/29/1921,7/29/2010,2010,5,1946,58,1950,/players/K/KennBo20.htm,Bob Kennedy,B
5681,98,0,12/1/1911,10/6/2010,2010,7,1934,74,1940,/players/K/KercRa20.htm,Ralph Kercheval,B
5682,66,0,7/23/1943,3/10/2010,2010,1,1966,3,1966,/players/K/KoepDi20.htm,Dick Koeper,T
5683,75,1,6/24/1935,9/11/2010,2010,10,1957,128,1967,/players/K/KramRo00.htm,Ron Kramer,E-TE
5684,54,0,11/29/1956,12/25/2010,2010,7,1978,86,1984,/players/L/LaakEr20.htm,Eric Laakso,T-G
5685,66,0,5/9/1944,10/28/2010,2010,2,1967,15,1968,/players/L/LambMa20.htm,Mack Lamb,DB
5686,87,0,6/23/1922,5/9/2010,2010,1,1948,7,1948,/players/L/LawlAl20.htm,Al Lawler,HB-DB
5687,88,0,4/21/1922,12/19/2010,2010,1,1946,11,1946,/players/L/LeexGe20.htm,Gene Lee,C
5688,76,1,8/29/1934,10/7/2010,2010,4,1960,38,1963,/players/L/LeoxCh00.htm,Charley Leo,G
5689,73,0,8/28/1937,11/22/2010,2010,1,1959,8,1959,/players/L/LewiMa20.htm,Mac Lewis,T
5690,79,0,7/2/1930,3/13/2010,2010,12,1954,136,1965,/players/L/LiviCl20.htm,Cliff Livingston,LB-DE
5691,88,0,1/1/1922,10/31/2010,2010,2,1948,13,1949,/players/L/LoepDi20.htm,Dick Loepfe,T
5692,56,0,11/12/1954,11/20/2010,2010,7,1977,87,1983,/players/L/LytlRo00.htm,Rob Lytle,RB
5693,83,0,5/20/1926,3/13/2010,2010,2,1950,24,1951,/players/M/ManlWi20.htm,Willie Manley,T-G
5694,63,0,11/15/1946,7/21/2010,2010,1,1969,3,1969,/players/M/McCaMi21.htm,Mickey McCarty,TE
5695,70,0,10/10/1939,6/25/2010,2010,2,1962,24,1963,/players/M/McClMi20.htm,Mike McClellan,DB
5696,47,0,1/23/1963,4/20/2010,2010,1,1985,8,1985,/players/M/McGrKe20.htm,Keli McGregor,TE
5697,23,0,1/31/1987,9/20/2010,2010,1,2009,8,2009,/players/M/McKiKe00.htm,Kenny McKinley,WR
5698,72,3,4/10/1938,12/5/2010,2010,9,1960,104,1968,/players/M/MereDo00.htm,Don Meredith,QB
5699,80,0,11/1/1929,4/8/2010,2010,2,1954,24,1955,/players/M/MikeAn20.htm,Andy Miketa,C
5700,78,0,10/28/1931,9/8/2010,2010,1,1953,12,1953,/players/M/MiodEd20.htm,Ed Mioduszewski,QB-DB
5701,80,0,5/28/1929,5/25/2010,2010,2,1951,22,1952,/players/M/MomsBo20.htm,Bob Momsen,MG-G-LB
5702,67,2,10/15/1942,7/9/2010,2010,10,1966,129,1975,/players/M/MoriMi00.htm,Milt Morin,TE
5703,84,0,6/23/1926,8/19/2010,2010,4,1950,43,1954,/players/M/MoseDo20.htm,Dom Moselle,DB-HB
5704,49,0,9/28/1960,3/7/2010,2010,2,1983,23,1984,/players/M/MyleJe20.htm,Jesse Myles,RB
5705,94,0,11/19/1916,11/29/2010,2010,1,1939,6,1939,/players/N/NiehRa20.htm,Ralph Niehaus,T
5706,89,0,10/5/1920,5/2/2010,2010,1,1945,1,1945,/players/N/NormBo20.htm,Bob Norman,C
5707,89,0,6/17/1921,7/6/2010,2010,3,1948,29,1950,/players/N/NortJo20.htm,John North,E-DB/Coach
5708,90,0,12/9/1920,12/28/2010,2010,1,1945,2,1945,/players/O/ODelMe20.htm,Mel Odelli,HB
5709,69,14,9/15/1940,3/11/2010,2010,15,1962,208,1976,/players/O/OlseMe00.htm,Merlin Olsen,DT
5710,89,0,9/19/1921,12/12/2010,2010,1,1946,4,1946,/players/O/OrmsEl20.htm,Elliott Ormsbee,HB
5711,86,0,9/20/1923,7/5/2010,2010,1,1949,12,1949,/players/P/PainHo20.htm,Homer Paine,T
5712,88,0,8/12/1922,10/22/2010,2010,1,1947,2,1947,/players/P/PataMi20.htm,Mike Patanelli,DE
5713,63,0,9/1/1946,3/23/2010,2010,5,1968,53,1972,/players/P/PatrWa00.htm,Wayne Patrick,RB
5714,67,2,8/16/1943,10/12/2010,2010,12,1968,168,1980,/players/P/PeopWo00.htm,Woody Peoples,G
5715,84,0,3/22/1926,3/31/2010,2010,2,1949,22,1950,/players/P/PetrGe20.htm,George Petrovich,G-T-DT
5716,76,1,9/16/1933,1/24/2010,2010,4,1957,43,1960,/players/P/PodoJi00.htm,Jim Podoley,HB-E
5717,93,0,2/9/1917,4/9/2010,2010,4,1940,35,1946,/players/P/PrinDo20.htm,Dom Principe,B-LB
5718,96,0,12/12/1913,8/21/2010,2010,1,1938,10,1938,/players/R/ReamCh20.htm,Charles Ream,T
5719,71,0,9/22/1939,11/22/2010,2010,5,1962,57,1966,/players/R/ReesGu20.htm,Guy Reese,DT
5720,78,0,3/15/1932,9/18/2010,2010,5,1957,60,1961,/players/R/RenfWi20.htm,Will Renfro,DT-DE-T
5721,90,0,9/28/1920,12/12/2010,2010,4,1943,19,1947,/players/R/RheaFl20.htm,Floyd Rhea,G
5722,66,0,6/10/1944,12/26/2010,2010,4,1966,37,1969,/players/R/RiceGe20.htm,George Rice,DT
5723,79,8,10/6/1930,6/12/2010,2010,9,1954,112,1962,/players/R/RichLe00.htm,Les Richter,LB-MG
5724,30,0,5/31/1979,5/3/2010,2010,4,2002,46,2005,/players/R/RogeNi20.htm,Nick Rogers,LB
5725,86,0,2/16/1924,11/23/2010,2010,2,1949,6,1950,/players/S/SamuDo20.htm,Don Samuel,DB-HB
5726,90,0,4/26/1920,6/5/2010,2010,1,1947,11,1947,/players/S/SchlVi20.htm,Vic Schleich,T
5727,95,0,8/18/1914,3/18/2010,2010,3,1938,19,1946,/players/S/SchwDi20.htm,Dick Schweidler,HB
5728,93,1,9/25/1917,10/10/2010,2010,2,1939,14,1940,/players/S/SherSo20.htm,Solly Sherman,QB
5729,89,0,10/12/1920,5/7/2010,2010,1,1944,1,1944,/players/S/SkocSt20.htm,Stan Skoczen,HB
5730,46,0,1/18/1964,2/11/2010,2010,6,1987,60,1992,/players/S/SmitDa25.htm,Daryle Smith,T
5731,86,0,7/20/1923,5/18/2010,2010,2,1948,23,1949,/players/S/SmitEd21.htm,Ed Smith,HB-DB
5732,91,0,7/17/1919,8/5/2010,2010,1,1945,5,1945,/players/S/SmitMi24.htm,Milt Smith,DB-QB
5733,87,0,12/17/1922,12/11/2010,2010,1,1946,6,1946,/players/S/SpanGe20.htm,Gene Spangler,WB-DB
5734,83,0,2/17/1926,2/5/2010,2010,2,1948,16,1949,/players/S/SparAl20.htm,Al Sparkman,T
5735,86,0,4/21/1924,5/9/2010,2010,1,1949,10,1949,/players/S/StanBi20.htm,Bill Stanton,DE
5736,42,0,10/25/1967,6/8/2010,2010,1,1992,13,1992,/players/S/StepCa20.htm,Calvin Stephens,G
5737,89,0,2/18/1921,5/17/2010,2010,1,1946,4,1946,/players/T/TarrJi21.htm,Jimmy Tarrant,QB
5738,61,3,11/18/1948,7/27/2010,2010,10,1971,136,1980,/players/T/TatuJa00.htm,Jack Tatum,DB
5739,54,1,4/26/1955,2/23/2010,2010,14,1978,199,1991,/players/T/TatuMo00.htm,Mosi Tatupu,RB
5740,62,0,9/29/1947,3/14/2010,2010,8,1969,102,1976,/players/T/TaylAl00.htm,Altie Taylor,RB
5741,57,0,5/10/1952,3/23/2010,2010,2,1974,21,1976,/players/T/TaylCl00.htm,Cliff Taylor,RB
5742,87,0,4/12/1923,5/17/2010,2010,3,1946,35,1948,/players/T/TerlGe20.htm,George Terlep,QB-DB
5743,61,0,1/11/1949,8/13/2010,2010,5,1973,54,1978,/players/T/ThaxJi00.htm,Jim Thaxton,TE-WR
